"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"TDG","Transdigm Group Incorporated","536.42","$28.63B","2006","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/tdg",
"RIG","Transocean Ltd.","5.35","$3.27B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/rig",
"TGS","Transportadora De Gas Sa Ord B","7.61","$1.18B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/tgs",
"TRU","TransUnion","80.78","$15.17B","2015","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/tru",
"TREC","Trecora Resources","8.85","$218.73M","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/trec",
"TG","Tredegar Corporation","20.61","$687.41M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/tg",
"THS","Treehouse Foods, Inc.","55.17","$3.1B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/ths",
"TREX","Trex Company, Inc.","89.16","$5.21B","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/trex",
"TY","Tri Continental Corporation","27.81","$1.48B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ty",
"TY^","Tri Continental Corporation","53.4","n/a","n/a","Consumer Services","Miscellaneous","https://old.nasdaq.com/symbol/ty^",
"TPH","TRI Pointe Group, Inc.","15.63","$2.22B","2013","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/tph",
"TRNE","Trine Acquisition Corp.","9.9","$371.44M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/trne",
"TRNE.U","Trine Acquisition Corp.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/trne.u",
"TRNE.WS","Trine Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trne.ws",
"TNET","TriNet Group, Inc.","53.03","$3.7B","2014","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/tnet",
"TRN","Trinity Industries, Inc.","21.57","$2.76B","n/a","Capital Goods","Railroads","https://old.nasdaq.com/symbol/trn",
"TSE","Trinseo S.A.","46.12","$1.81B","2014","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/tse",
"TPVG","TriplePoint Venture Growth BDC Corp.","16.87","$419.38M","2014","n/a","n/a","https://old.nasdaq.com/symbol/tpvg",
"TPVY","TriplePoint Venture Growth BDC Corp.","25.6","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/tpvy",
"GTS","Triple-S Management Corporation","15.64","$347.21M","2007","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/gts",
"TRTN","Triton International Limited","37.91","$2.74B","2016","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/trtn",
"TRTN^A","Triton International Limited","26.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^a",
"TRTN^B","Triton International Limited","26.48","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^b",
"TGI","Triumph Group, Inc.","22.77","$1.14B","1996","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/tgi",
"TROX","Tronox Holdings plc","10.49","$1.49B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/trox",
"TBI","TrueBlue, Inc.","23.27","$932.43M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/tbi",
"TNP","Tsakos Energy Navigation Ltd","3.38","$302.89M","2002","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/tnp",
"TNP^C","Tsakos Energy Navigation Ltd","25.59","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^c",
"TNP^D","Tsakos Energy Navigation Ltd","24.484","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^d",
"TNP^E","Tsakos Energy Navigation Ltd","23.56","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^e",
"TNP^F","Tsakos Energy Navigation Ltd","23.13","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^f",
"TUFN","Tufin Software Technologies Ltd.","17.38","$591.61M","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/tufn",
"TUP","Tupperware Brands Corporation","9.61","$468.89M","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/tup",
"TKC","Turkcell Iletisim Hizmetleri AS","5.7","$5B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tkc",
"TPB","Turning Point Brands, Inc.","26.31","$517.21M","2016","Consumer Non-Durables","Tobacco","https://old.nasdaq.com/symbol/tpb",
"TRQ","Turquoise Hill Resources Ltd.","0.4542","$913.99M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/trq",
"TPC","Tutor Perini Corporation","15.71","$789.88M","n/a","Basic Industries","General Bldg Contractors - Nonresidential Bldgs","https://old.nasdaq.com/symbol/tpc",
"TWLO","Twilio Inc.","92.27","$12.66B","2016","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/twlo",
"TRWH","Twin River Worldwide Holdings, Inc.","25.08","$968.28M","2019","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/trwh",
"TWTR","Twitter, Inc.","29.54","$22.83B","2013","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/twtr",
"TWO","Two Harbors Investments Corp","14.18","$3.87B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/two",
"TWO^A","Two Harbors Investments Corp","27.68","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^a",
"TWO^B","Two Harbors Investments Corp","26.53","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^b",
"TWO^C","Two Harbors Investments Corp","25.88","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^c",
"TWO^D","Two Harbors Investments Corp","25.42","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^d",
"TWO^E","Two Harbors Investments Corp","25.34","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^e",
"TYL","Tyler Technologies, Inc.","276.06","$10.65B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tyl",
"TSN","Tyson Foods, Inc.","83.47","$30.44B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/tsn",
"USB","U.S. Bancorp","58.76","$92.6B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/usb",
"USB^A","U.S. Bancorp","n/a","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/usb^a",
"USB^H","U.S. Bancorp","21.65","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^h",
"USB^M","U.S. Bancorp","27.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^m",
"USB^O","U.S. Bancorp","25.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^o",
"USB^P","U.S. Bancorp","26.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^p",
"USPH","U.S. Physical Therapy, Inc.","147","$1.88B","1992","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/usph",
"SLCA","U.S. Silica Holdings, Inc.","5.31","$390.71M","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/slca",
"USX","U.S. Xpress Enterprises, Inc.","4.6","$225.19M","2018","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/usx",
"UBER","Uber Technologies, Inc.","26.94","$45.8B","2019","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/uber",
"UI","Ubiquiti Inc.","127.17","$8.26B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/ui",
"UBS","UBS AG","12.37","$44.92B","2014","Finance","Major Banks","https://old.nasdaq.com/symbol/ubs",
"UDR","UDR, Inc.","48.65","$14.26B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/udr",
"UGI","UGI Corporation","47.09","$9.84B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/ugi",
"UGP","Ultrapar Participacoes S.A.","4.73","$5.14B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/ugp",
"UMH","UMH Properties, Inc.","14.69","$593.94M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/umh",
"UMH^B","UMH Properties, Inc.","26.2092","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^b",
"UMH^C","UMH Properties, Inc.","26.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^c",
"UMH^D","UMH Properties, Inc.","25.41","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^d",
"UA","Under Armour, Inc.","16.51","$7.45B","2016","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/ua",
"UAA","Under Armour, Inc.","18.17","$8.2B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/uaa",
"UFI","Unifi, Inc.","25.82","$477.41M","n/a","Consumer Non-Durables","Textiles","https://old.nasdaq.com/symbol/ufi",
"UNF","Unifirst Corporation","208.88","$3.97B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/unf",
"UN","Unilever NV","59.96","$156.86B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/un",
"UL","Unilever PLC","60.39","$158.72B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/ul",
"UNP","Union Pacific Corporation","176.34","$124.24B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/unp",
"UIS","Unisys Corporation","10.74","$670.12M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/uis",
"UNT","Unit Corporation","2.04","$113.3M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/unt",
"UMC","United Microelectronics Corporation","2.36","$5.53B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/umc",
"UNFI","United Natural Foods, Inc.","8.4","$448.85M","2019","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/unfi",
"UPS","United Parcel Service, Inc.","121.95","$104.72B","1999","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/ups",
"URI","United Rentals, Inc.","147.14","$11.06B","1997","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/uri",
"USM","United States Cellular Corporation","34.84","$3.02B","1988","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","25.39","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uza",
"UZB","United States Cellular Corporation","25.91","n/a","2014","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzb",
"UZC","United States Cellular Corporation","26.54","n/a","2015","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzc",
"X","United States Steel Corporation","12.84","$2.18B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/x",
"UTX","United Technologies Corporation","148.31","$127.97B","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/utx",
"UNH","UnitedHealth Group Incorporated","250.52","$237.41B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/unh",
"UTL","UNITIL Corporation","61.43","$916.63M","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/utl",
"UNVR","Univar Solutions Inc.","23.82","$4.02B","2015","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/unvr",
"UVV","Universal Corporation","55.26","$1.38B","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/uvv",
"UHT","Universal Health Realty Income Trust","116.6","$1.6B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/uht",
"UHS","Universal Health Services, Inc.","139.92","$12.38B","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/uhs",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","29.27","$999.86M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/uve",
"UTI","Universal Technical Institute Inc","5.55","$141.52M","2003","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/uti",
"UNM","Unum Group","29.49","$6.08B","n/a","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/unm",
"UNMA","Unum Group","27.17","n/a","2018","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/unma",
"UE","Urban Edge Properties","21.29","$2.58B","2015","Finance","Real Estate","https://old.nasdaq.com/symbol/ue",
"UBA","Urstadt Biddle Properties Inc.","24.27","$967.28M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/uba",
"UBP","Urstadt Biddle Properties Inc.","18.924","$754.21M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ubp",
"UBP^H","Urstadt Biddle Properties Inc.","26.59","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ubp^h",
"UBP^K","Urstadt Biddle Properties Inc.","25.65","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ubp^k",
"USFD","US Foods Holding Corp.","40.57","$8.89B","2016","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/usfd",
"USAC","USA Compression Partners, LP","17.73","$1.71B","2013","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/usac",
"USNA","USANA Health Sciences, Inc.","75.01","$1.67B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/usna",
"USDP","USD Partners LP","10.09","$267.43M","2014","Transportation","Railroads","https://old.nasdaq.com/symbol/usdp",
"BIF","USLIFE Income Fund, Inc.","11.5","$1.19B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bif",
"VFC","V.F. Corporation","86.11","$34.39B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/vfc",
"EGY","VAALCO Energy, Inc. ","2.01","$119.83M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/egy",
"MTN","Vail Resorts, Inc.","236.75","$9.56B","1997","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/mtn",
"VAL","Valaris plc","4.64","$918.13M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/val",
"VALE","VALE S.A.","12.17","$62.41B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/vale",
"VLO","Valero Energy Corporation","100.35","$41.59B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/vlo",
"VHI","Valhi, Inc.","1.96","$664.9M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vhi",
"VMI","Valmont Industries, Inc.","144.74","$3.13B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/vmi",
"VVV","Valvoline Inc.","22.12","$4.16B","2016","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vvv",
"VAPO","Vapotherm, Inc.","8.17","$142.97M","2018","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/vapo",
"VAR","Varian Medical Systems, Inc.","124.42","$11.33B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/var",
"VGR","Vector Group Ltd.","11.14","$1.65B","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/vgr",
"VEC","Vectrus, Inc.","51.64","$594.18M","2014","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/vec",
"VEDL","Vedanta  Limited","8.87","$8.21B","2013","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/vedl",
"VEEV","Veeva Systems Inc.","140.85","$20.84B","2013","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/veev",
"VNTR","Venator Materials PLC","3.65","$388.94M","2017","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vntr",
"VTR","Ventas, Inc.","60.31","$22.48B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/vtr",
"VNE","Veoneer, Inc.","17.43","$1.94B","2018","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/vne",
"VER","VEREIT Inc.","9.36","$9.99B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ver",
"VER^F","VEREIT Inc.","25.41","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ver^f",
"VRTV","Veritiv Corporation","17.99","$289.63M","2014","Consumer Services","Paper","https://old.nasdaq.com/symbol/vrtv",
"VZ","Verizon Communications Inc.","60.13","$248.68B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/vz",
"VET","Vermilion Energy Inc.","14.81","$2.3B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/vet",
"VRS","Verso Corporation","14.78","$512.74M","2016","Basic Industries","Paper","https://old.nasdaq.com/symbol/vrs",
"VCIF","Vertical Capital Income Fund","9.93","$103.07M","2019","n/a","n/a","https://old.nasdaq.com/symbol/vcif",
"VVI","Viad Corp","62.43","$1.27B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/vvi",
"VICI","VICI Properties Inc.","24.18","$11.15B","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/vici",
"VNCE","Vince Holding Corp.","21.72","$253.68M","2013","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/vnce",
"VIPS","Vipshop Holdings Limited","11.71","$7.82B","2012","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/vips",
"SPCE","Virgin Galactic Holdings, Inc.","9.65","$2.05B","2017","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/spce",
"SPCE.U","Virgin Galactic Holdings, Inc.","n/a","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/spce.u",
"SPCE.WS","Virgin Galactic Holdings, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spce.ws",
"ZTR","Virtus Global Dividend & Income Fund Inc.","11.11","$274M","1988","n/a","n/a","https://old.nasdaq.com/symbol/ztr",
"VGI","Virtus Global Multi-Sector Income Fund","12.91","$145.94M","2012","n/a","n/a","https://old.nasdaq.com/symbol/vgi",
"ZF","Virtus Total Return Fund Inc.","11.07","$238.31M","1986","n/a","n/a","https://old.nasdaq.com/symbol/zf",
"V","Visa Inc.","176.77","$396.04B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/v",
"VSH","Vishay Intertechnology, Inc.","19.76","$2.85B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","36.21","$489.66M","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/vpg",
"VIST","Vista Oil & Gas, S.A.B. de C.V.","5.67","$492.36M","2019","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/vist",
"VSTO","Vista Outdoor Inc.","6.9","$398.5M","2015","Capital Goods","Ordnance And Accessories","https://old.nasdaq.com/symbol/vsto",
"VST","Vistra Energy Corp.","25.75","$12.66B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/vst",
"VST.WS.A","Vistra Energy Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vst.ws.a",
"VSI","Vitamin Shoppe, Inc","6.48","$155.93M","2009","Consumer Non-Durables","Food Chains","https://old.nasdaq.com/symbol/vsi",
"VSLR","Vivint Solar, Inc.","6.64","$807.55M","2014","Capital Goods","Building Products","https://old.nasdaq.com/symbol/vslr",
"VMW","Vmware, Inc.","163.91","$66.98B","2007","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/vmw",
